KN012_Gourmet_1-1-1-01	［グルメ］烏丸六角のおかき屋さん				
KN205_Gourmet_2-1-3-01	中国茶から日本茶まで、純粋な飲料としてのお茶もあれば、薬膳粥などの食事もあり、抹茶パフェなどの甘味まで幅広く取り揃えられています。	[著者]	純粋な飲料としてのお茶もあれば、薬膳粥などの食事もあり、抹茶パフェなどの甘味まで幅広く取り揃えられています	メリット＋	[京はやしや]
KN205_Gourmet_2-1-4-01	しかし最もメニューが充実しているのはやはり甘味ではないでしょうか。	[著者]	最もメニューが充実しているの	メリット＋	甘味
KN205_Gourmet_2-1-5-01	抹茶のチーズケーキにチョコレートケーキ、シフォンケーキ、パフェ、あんみつ、かき氷、わらび餅…。				
KN205_Gourmet_2-1-6-01	甘いものが好きな人にはたまらない品揃えです。	[著者]	たまらない品揃えです	メリット＋	品揃え
KN205_Gourmet_2-1-7-01	その中でも特に目を引くのがかき氷。	[著者]	特に目を引くの	批評＋	かき氷
KN205_Gourmet_2-1-8-01	その大きさは一般的な甘味所で見るかき氷よりも一まわりから二まわりも大きいのです！	[著者]	一般的な甘味所で見るかき氷よりも一まわりから二まわりも大きいのです！	メリット＋	かき氷
KN205_Gourmet_2-1-9-01	うっかり一人で食べようと頼んでしまうと大変なことになります。	[著者]	大変なことになります	メリット−	[かき氷]
KN205_Gourmet_2-1-10-01	しかし、友達などと分け合って食べるには良い大きさです。	[著者]	友達などと分け合って食べるには良い大きさです	メリット＋	[かき氷]
KN205_Gourmet_2-1-11-01	トッピングも色々と選ぶことができるので、好きなものをたくさん乗せてもらい、何人かでわいわいとつつきあうのは夏の良い思い出になるのではないでしょうか。	[著者]\n[著者]	トッピングも色々と選ぶことができる\n夏の良い思い出になるのではないでしょうか	メリット＋\n当為	[かき氷]\n[京はやしや]
KN210_Gourmet_1-1-1-01	［グルメ］川床で夕食を				
KN210_Gourmet_1-1-2-01	ゴールデンウィークにぼくの両親は広島と京都を旅行した。				
KN210_Gourmet_1-1-3-01	ぼくは広島から京都にやってくる彼らと京都駅で待ち合わせし、我々は京都らしい場所へ行こうと清水寺へ向かう。				
KN210_Gourmet_1-1-4-01	しかし、ゴールデンウィークの京都は殺人的に混んでおり、タクシーは渋滞のせいで３０分経っても清水寺に着かなかった。	[著者]\n[著者]	殺人的に混んでおり\nタクシーは渋滞のせいで３０分経っても清水寺に着かなかった	メリット−\nメリット−	ゴールデンウィークの京都\nゴールデンウィークの京都
KN210_Gourmet_1-1-5-01	清水寺に着くのに小一時間かかり、タクシー代２８００円を払い、清水寺へと向かうが、寺までの道のりも人だかりだ。	[著者]\n[著者]	清水寺に着くのに小一時間かかり\n寺までの道のりも人だかりだ	メリット−\nメリット−	[ゴールデンウィークの京都]\n[ゴールデンウィークの京都]
KN210_Gourmet_1-1-6-01	京都は道が狭いし、都市機能に大いに問題があるくせに観光客が押し寄せる。	[著者]\n[著者]	道が狭い\n都市機能に大いに問題がある	メリット−\nメリット−	京都\n京都
KN210_Gourmet_1-1-7-01	結局混雑に嫌気がさして清水寺に入らずにＵターンし、河原町まで歩く。	[著者]	混雑に嫌気がさして	感情−	[京都]
KN210_Gourmet_1-1-8-01	我々の目的は川床である。				
KN210_Gourmet_1-1-9-01	優雅に鴨川を望みながらお酒を飲むのだ。				
KN210_Gourmet_1-1-10-01	木屋町通りのフランス料理のレストランに入り、一人７５００円のコース料理を頼む。				
KN210_Gourmet_1-1-11-01	ソムリエにワインのセレクトを任せ、京野菜の料理や和牛のステーキやフォアグラを食べる。				
KN210_Gourmet_1-1-12-01	さすがに料理はおいしいし、ワインのセレクトもプロだけはあると感じた。	[著者]\n[著者]	料理はおいしい\nプロだけはあると感じた	批評＋\n批評＋	料理\nワインのセレクト
KN210_Gourmet_1-1-13-01	生まれて初めてフォアグラを食べたが、香ばしいし臭みが全くなくて美味しかった。	[著者]	香ばしいし臭みが全くなくて美味しかった	批評＋	フォアグラ
KN210_Gourmet_1-1-14-01	今の季節は川岸は涼しいし、虫も少ないし、川床としては最良の時期である。	[著者]\n[著者]\n[著者]	川岸は涼しい\n虫も少ない\n川床としては最良の時期である	メリット＋\nメリット＋\n批評＋	今の季節\n今の季節\n今の季節
KN210_Gourmet_1-1-15-01	両親は終電の新幹線で帰らなくてはならなかったので二時間ほど床を楽しんだ後店を出る。				
KN210_Gourmet_1-1-16-01	チェックお願いします。				
KN210_Gourmet_1-1-17-01	「四万六百円でございます。」				
KN210_Gourmet_1-1-18-01	あー…やっぱり床高いわー。	[著者]	やっぱり床高いわー	メリット−	床
KN210_Gourmet_1-1-19-01	おいしかったし、楽しーけどさー。	[著者]\n[著者]	おいしかったし\n楽しーけどさー	批評＋\n感情＋	[床]\n[床]
KN210_Gourmet_1-1-20-01	当然、私は二人の金持ちにごちそうになる。				
KN210_Gourmet_1-1-21-01	学生が来れる店ではない。	[著者]	学生が来れる店ではない	メリット−	[床]
KN210_Gourmet_1-1-22-01	断じてない。	[著者]	断じてない	メリット−	[床]
KN210_Gourmet_1-1-23-01	しかし、四万円ってことは一人一万三千円だもんなぁ…				
KN210_Gourmet_1-1-24-01	自分の金で行けるようになるのはかなり先かもね。				
KN211_Gourmet_1-1-1-01	［グルメ］鳥岩楼				
KN211_Gourmet_1-1-2-01	京都の旨いお店は高い。	[著者]	高い	批評−	京都の旨いお店
KN211_Gourmet_1-1-3-01	南禅寺の瓢亭の料理がおいしいと聞いて、調べてみたら、昼食が２万３千円〜だった。	[不定]\n[著者]	瓢亭の料理がおいしい\n昼食が２万３千円〜だった	批評＋\nメリット−	瓢亭\n瓢亭
KN211_Gourmet_1-1-4-01	学生の身分で、昼食で２万３千というのは、ちょっと戸惑ってしまう。	[著者]	ちょっと戸惑ってしまう	感情−	昼食で２万３千
KN211_Gourmet_1-1-5-01	京都にはおいしいお店が多いというが、おいしいと言われているお店はだいたい高い。	[不定]\n[著者]	おいしいお店が多い\nだいたい高い	批評＋\n批評−	京都\nおいしいと言われているお店
KN211_Gourmet_1-1-6-01	僕は地元が岡山である。				
KN211_Gourmet_1-1-7-01	地元でおいしいところといえばうどん屋がある。	[著者]	地元でおいしいところ	批評＋	うどん屋
KN211_Gourmet_1-1-8-01	とりわけ倉敷駅前の「古市」のぶっかけうどんというのがおいしい。	[著者]	ぶっかけうどんというのがおいしい	批評＋	「古市」のぶっかけうどん
KN211_Gourmet_1-1-9-01	地元に帰省するたびに食べている。	[著者]	帰省するたびに食べている	採否＋	[「古市」のぶっかけうどん]
KN211_Gourmet_1-1-10-01	両親がどこか外食しようと言うと、だいたいうどん屋を希望した。	[著者]	うどん屋を希望した	要望	うどん屋
KN211_Gourmet_1-1-11-01	お腹いっぱい食べて数百円。				
KN211_Gourmet_1-1-12-01	かなり安上がりな外食だったように思う。	[著者]	かなり安上がりな外食だったように思う	批評＋	[うどん屋]
KN211_Gourmet_1-1-13-01	親としても助かっただろう。				
KN211_Gourmet_1-1-14-01	ところが京都ではそうはいかない。	[著者]	京都ではそうはいかない	批評−	京都
KN211_Gourmet_1-1-15-01	昼食で２万・・である。	[著者]	昼食で２万・・である	メリット−	[京都]
KN211_Gourmet_1-1-16-01	２万・・・は行き過ぎだが、結構値が張るところが多い。	[著者]\n[著者]	行き過ぎだ\n結構値が張るところが多い	批評−\nメリット−	[京都]\n[京都]
KN211_Gourmet_1-1-17-01	その中で、この鳥岩楼は、もともとは、鳥料理の高級料理店なのだが、昼食だけは、８００円で親子丼を食べさせてくれる。	[著者]	８００円で親子丼を食べさせてくれる	メリット＋	鳥岩楼
KN211_Gourmet_1-1-18-01	雰囲気のある町家の中の２階が、昼食処である。	[著者]	雰囲気のある	批評＋	[鳥岩楼]
KN211_Gourmet_1-1-19-01	親子丼は山椒が効いていておいしい。	[著者]	山椒が効いていておいしい	メリット＋	親子丼
KN211_Gourmet_1-1-20-01	少し味が濃い気がしたが、味覚が鋭くない僕ですら、何か物が違うということが分かる。	[著者]\n[著者]	少し味が濃い気がした\n何か物が違うということが分かる	批評＋\n批評＋	[親子丼]\n[親子丼]
KN211_Gourmet_1-1-21-01	鶏肉がふんだんに入っていて、卵も色艶が見事。	[著者]\n[著者]	鶏肉がふんだんに入っていて\n卵も色艶が見事	メリット＋\n批評＋	[親子丼]\n[親子丼]
KN211_Gourmet_1-1-22-01	そして、上に申し訳で、うずらの卵が載っているところが可愛らしい。	[著者]	可愛らしい	批評＋	[親子丼]
KN211_Gourmet_1-1-23-01	そこに、あっさり味のスープがついてくる。				
KN211_Gourmet_1-1-24-01	平日の昼間、正午から２時までの営業である。				
KN211_Gourmet_1-1-25-01	量は多くないが、ちょっと高級な味を求めるなら、もってこいのお店である。	[著者]\n[著者]	量は多くない\nもってこいのお店である	メリット−\n当為	[親子丼]\n[鳥岩楼]
KN212_Gourmet_1-1-1-01	［グルメ］私は食べることが大好きだあ	[著者]	大好きだあ	感情＋	食べること
KN212_Gourmet_1-1-2-01	私は何より食べることが好き☆	[著者]	好き☆	感情＋	食べること
KN212_Gourmet_1-1-3-01	っていうか、高校生のときは、特に高校３年生のときは、食べてるとき意外ほっとするときなかったもんなー。				
KN212_Gourmet_1-1-4-01	かなしいかな、わたしはマンションで１人暮らしだったのさー。				
KN212_Gourmet_1-1-5-01	テレビもなかったしね。				
KN212_Gourmet_1-1-6-01	ま、そのおかげで、たいしたもんはつくれんが、だいたい食べれるもんはつくります。				
KN212_Gourmet_1-1-7-01	昨日は、ぺペロンチーノがどうしても作りたくて、にんにくも唐辛子もないのに、作ってみた。	[著者]	ぺペロンチーノがどうしても作りたく	感情＋	ぺペロンチーノ
KN212_Gourmet_1-1-8-01	にんにくの代わりにごま油で、唐辛子の代わりに七味唐辛子いっぱいふりかけた。				
KN212_Gourmet_1-1-8-02	？				
KN212_Gourmet_1-1-9-01	あと、たまねぎとしらすもいれて、塩をぱらぱらと。。。				
KN212_Gourmet_1-1-10-01	以外においしかったよー。	[著者]	おいしかったよー	批評＋	[ぺペロンチーノ]
KN212_Gourmet_1-1-11-01	ただ、ぺペロンチーノではなかったな（笑）				
KN215_Gourmet_1-1-1-01	［グルメ］水				
KN215_Gourmet_1-1-2-01	私は「美食家」ではないので、基本的にどんな料理でもおいしいと思って食すことができる。				
KN215_Gourmet_1-1-3-01	そんな私も水の味だけには敏感で、学食のお茶を飲むと苔のような味がするのにはいまだに慣れない。	[著者]\n[著者]	苔のような味がする\nいまだに慣れない	メリット−\n批評−	学食のお茶\n学食のお茶
KN215_Gourmet_1-1-4-01	コンビニで買うサラダも、野菜を洗った水の味がしてどうも好きになれない。	[著者]\n[著者]	野菜を洗った水の味がして\nどうも好きになれない	メリット−\n感情−	コンビニで買うサラダ\nコンビニで買うサラダ
KN215_Gourmet_1-1-4-02	同様に苔臭い	[著者]	苔臭い	メリット−	[コンビニで買うサラダ]
KN215_Gourmet_1-1-5-01	水道水を沸騰させてお茶を作ってもとても飲める代物ではないので、ミネラルウォーターを買っている。	[著者]	ミネラルウォーターを買っている	採否＋	ミネラルウォーター
KN215_Gourmet_1-1-6-01	食費はかさむ一方である。	[著者]	食費はかさむ一方である。	メリット−	[ミネラルウォーターを買っている]
KN215_Gourmet_1-1-6-02	水費？				
KN215_Gourmet_1-1-7-01	外食をするといつも思うのだが、出される水の味と料理の味は相関しているように思う。				
KN215_Gourmet_1-1-8-01	無料で出される水が美味しい店はやっぱり料理もおいしい。	[著者]	やっぱり料理もおいしい	批評＋	無料で出される水が美味しい店
KN215_Gourmet_1-1-9-01	人間のカラダの６割は水でできているそうである。				
KN215_Gourmet_1-1-10-01	社会人になったらより一層水にこだわった生活をしてみようと思っている。	[著者]	水にこだわった生活をしてみようと思っている	採否＋	水にこだわった生活
KN216_Gourmet_1-1-1-01	［グルメ］自炊				
KN216_Gourmet_1-1-2-01	料理はできる。				
KN216_Gourmet_1-1-3-01	１人暮らしをしても困らない程度には。				
KN216_Gourmet_1-1-4-01	しかし、できてもやらないのが困ったところだ。				
KN216_Gourmet_1-1-5-01	頑張って作っても食べるのはどうせ自分なのだ、と思うとどうもやる気がわかない。				
KN216_Gourmet_1-1-6-01	だからと言って、誰かに作ってあげたいわけでもない。				
KN216_Gourmet_1-1-7-01	だれかの作った料理がいいのだ。	[著者]	だれかの作った料理がいいのだ	批評＋	だれかの作った料理
KN216_Gourmet_1-1-8-01	なぜか、人の作ったものは、自分で作ったものよりおいしい。	[著者]	自分で作ったものよりおいしい	批評＋	[だれかの作った料理]
KN216_Gourmet_1-1-9-01	実際、おいしいかどうかは知らないがおいしく感じる。	[著者]	おいしく感じる	批評＋	[だれかの作った料理]
KN216_Gourmet_1-1-10-01	１人で食べるというのも関係しているのだろうか？				
KN216_Gourmet_1-1-11-01	確かに、１人で食べると食事している！という感じになる。				
KN216_Gourmet_1-1-12-01	ただ、食事だけを。				
KN216_Gourmet_1-1-13-01	ひとりでブツブツしゃべっていても気味が悪いし。	[著者]	気味が悪いし	批評−	ひとりでブツブツしゃべって
KN216_Gourmet_1-1-14-01	しかし、他に人がいれば、しゃべったりもするだろう。				
KN216_Gourmet_1-1-15-01	（相手と犬猿の仲ならいやみの言い合いかもしれないが）				
KN216_Gourmet_1-1-16-01	すくなくとも、食事に食事以外の要素が加わる。				
KN216_Gourmet_1-1-17-01	だが、そのとき食べる料理が自分で作ったものか相手が作ったものかで、味は変わるだろうか？				
KN216_Gourmet_1-1-18-01	１度、疑問に思ってしまうと、考え出してしまう。				
KN216_Gourmet_1-1-19-01	検証するには、とりあえず一緒食事をしたり、料理を作ってくれる相手が必要なようだ。				
KN217_Gourmet_1-1-1-01	［グルメ］京大生のグルメ				
KN217_Gourmet_1-1-2-01	学食ではみちのくフェアと称して、私には珍しい食品が販売されていました。	[著者]	私には珍しい食品が販売されていました	批評＋	学食
KN217_Gourmet_1-1-3-01	枝豆コロッケ、海藻サラダ、ずんだもちなどなど…				
KN217_Gourmet_1-1-4-01	どれも美味でしたね…	[著者]	どれも美味でしたね…	批評＋	[珍しい食品]
KN217_Gourmet_1-1-5-01	高校時代、東北のほうへ修学旅行で行ったのですが、そういったものは食べずに、身に慣れたものばかりを選んで食べようとしていましたから…				
KN217_Gourmet_1-1-6-01	おかしな話、遠いものの方がおいしそうに見えるようです。	[著者]	おいしそうに見えるようです	批評＋	遠いもの
KN217_Gourmet_1-1-7-01	その翌日の今日は、上位回生の下宿先に呼ばれて、鍋とたこ焼きを頂きました。				
KN217_Gourmet_1-1-8-01	鍋もたこ焼きも、定義に従っていれば、いくらでもバリエーションが広がります。	[著者]	いくらでもバリエーションが広がります	メリット＋	鍋もたこ焼き
KN217_Gourmet_1-1-9-01	たこ焼きには、餅やチーズ、果ては雑炊まで投入され、未知の分野を開拓して、騒いでいました。	[著者]	騒いでいました	感情＋	[不定]
KN217_Gourmet_1-1-10-01	そういったことは、上回生の１人いわく、複数人でやるから楽しいのであって、１人でやることではないそうです。	[著者]	楽しい	感情＋	複数人でやる
KN217_Gourmet_1-1-11-01	生憎、依然自宅生の私には、そういった経験をする機会が少ないし、その気もありませんから、将来下宿して、まともな料理を食べられるか…	[著者]	その気もありません	採否−	[不定]
KN217_Gourmet_1-1-12-01	当分学食でしょうね…				
KN217_Gourmet_1-1-13-01	慣れるより慣れよということでしょうか…				
KN217_Gourmet_1-1-14-01	それはそうとして、デザートを持ってきてくださった方がいて、また、新しい分野を開拓されました。				
KN217_Gourmet_1-1-15-01	コーヒーと白餡を混ぜたクリーム状のものは、栗とあうのです。	[著者]	栗とあうのです	批評＋	コーヒーと白餡を混ぜたクリーム状のもの
KN217_Gourmet_1-1-16-01	ご馳走様でした。				
KN217_Gourmet_1-1-17-01	そういったここ数日の出来事で、私は、京大生ならではの食事を味わったわけですが、ここ数日で味わうべきではないですね…	[著者]	ここ数日で味わうべきではない	当為	[不定]
KN217_Gourmet_1-1-18-01	血糖値が気になります…				
KN217_Gourmet_1-1-19-01	グルメは心の栄養にはなるでしょうが、過多なそれは、体内に時限爆弾を生成しかねないので、ほどほどにしなければならない、と体重計を見て頭を垂れました…	[著者]\n[著者]\n[著者]\n[著者]	心の栄養にはなるでしょう\n体内に時限爆弾を生成しかねない\nほどほどにしなければならない\n体重計を見て頭を垂れました…	メリット＋\nメリット−\n当為\n感情−	グルメ\n過多なそれ[グルメ]\n過多なそれ[グルメ]\n[不定]
KN218_Gourmet_1-1-1-01	［グルメ］京都の食				
KN218_Gourmet_1-1-2-01	私は今年一年京都に住んで、京都といえば「食」であることを大きく感じた。				
KN218_Gourmet_1-1-3-01	大学周辺には、学生が利用しやすいような安価なお店や、夜に利用できるような居酒屋、いつでもあいているコーヒーショップなど多種多様である。	[著者]	学生が利用しやすいような安価なお店や、夜に利用できるような居酒屋、いつでもあいているコーヒーショップなど多種多様である	メリット＋	大学周辺
KN218_Gourmet_1-1-4-01	またラーメン屋も北区では非常に多い。				
KN218_Gourmet_1-1-5-01	三条・四条に少し出向けば、高級なり料亭や、焼肉屋、学生が利用しやすいようなバーや、ダイニングも多い。	[著者]	学生が利用しやすいようなバーや、ダイニングも多い	メリット＋	三条・四条
KN218_Gourmet_1-1-6-01	中でも学生へのお勧めは、四条通烏丸よりのＫＡＩという店である。	[著者]	中でも学生へのお勧め	当為	ＫＡＩ
KN218_Gourmet_1-1-7-01	おしゃれな料理が６０種ほど食べ放題で１０００円プラスで飲み放題も可能である。	[著者]\n[著者]	おしゃれな料理が６０種ほど食べ放題\n１０００円プラスで飲み放題も可能である	メリット＋\nメリット＋	[KAI]\n[KAI]
KN218_Gourmet_1-1-7-02	もちろんデザートもｗ	[著者]	もちろんデザートもｗ	メリット＋	[KAI]
KN218_Gourmet_1-1-8-01	飲み放題は制限も厳しくなく、次から次へと注文もＯＫ。	[著者]\n[著者]	飲み放題は制限も厳しくなく\n次から次へと注文もＯＫ	メリット＋\nメリット＋	飲み放題\n[KAI]
KN218_Gourmet_1-1-9-01	料理は一回に頼む分に制限があるが、どれもおいしく申し分ない。	[著者]\n[著者]	料理は一回に頼む分に制限がある\nどれもおいしく申し分ない	メリット−\n批評＋	料理\n料理
KN218_Gourmet_1-1-10-01	また店内には大きな水槽で熱帯魚が泳いでいるという内装で、是非デートなどにお勧めしたい。	[著者]	是非デートなどにお勧めしたい	当為	[KAI]
KN218_Gourmet_1-1-11-01	彼女もよろこぶこと、まちがいない！！笑	彼女	彼女もよろこぶこと、まちがいない！！笑	感情＋	[KAI]
KN218_Gourmet_1-1-12-01	もう一つ、京大生では知っている人もいると思うが、元田中あたりの焼き肉「さとのや」はすごくあつい。。	[著者]	すごくあつい。。	批評＋	さとのや
KN218_Gourmet_1-1-13-01	２９９０円で食べ放題＋１０円でなんとなんとエビスビールが飲み放題なのだ。。	[著者]	なんとなんとエビスビールが飲み放題なのだ。。	メリット＋	[さとのや]
KN218_Gourmet_1-1-13-02	タンも食べ放題	[著者]	タンも食べ放題	メリット＋	[さとのや]
KN218_Gourmet_1-1-14-01	いったい経営は成り立っているのだろうか？				
KN218_Gourmet_1-1-15-01	おっちゃんはきさくな人で、サービスもいい。	[著者]\n[著者]	きさくな人\nサービスもいい	批評＋\n批評＋	おっちゃん\nおっちゃん
KN218_Gourmet_1-1-16-01	一度ご賞味あれ。	[著者]	一度ご賞味あれ	当為	[さとのや]
KN219_Gourmet_1-1-1-01	［グルメ］味オンチ				
KN219_Gourmet_1-1-2-01	私はおそらくグルメとは対極にある。				
KN219_Gourmet_1-1-3-01	といっても食べることは好きだし、食べる量も多いほうだと思う。	[著者]	食べることは好き	感情＋	食べること
KN219_Gourmet_1-1-4-01	なにがグルメでないかというと、いわゆる「味オンチ」だということである。	[著者]	いわゆる「味オンチ」だということである	批評−	[私]
KN219_Gourmet_1-1-5-01	自分ではそんなつもりはぜんぜんないのだけど、人が「これはちょっと・・」というものも平気で平らげてしまうのだ。				
KN219_Gourmet_1-1-6-01	３人兄弟の末っ子に育った環境がそうさせたのかはわからないが、私の胃腸の強さは相当なものであるらしい。	[著者]	胃腸の強さは相当なものであるらしい	批評＋	胃腸の強さ
KN219_Gourmet_1-1-7-01	とはいえ、自分では「おいしいもの」は分かっているつもりでいる。				
KN219_Gourmet_1-1-8-01	ときどき実家に帰ると「あーなんて自分の作るものとは違うんだろう」とへこむし、お金をもった社会人の人におごってもらったりするとあまりのおいしさに感動してしまう。	[著者]\n[著者]	へこむ\nあまりのおいしさに感動してしまう	感情−\n感情＋	[不定]\nあまりのおいしさ
KN219_Gourmet_1-1-9-01	グルメを自称する人たちのおいしさを追及する努力には感心するけれど、なんでもにこにこ食べられるというのは私の武器だと思っている。	[著者]\n[著者]	努力には感心する\nなんでもにこにこ食べられる	批評＋\nメリット＋	グルメを自称する人たち\n私
KN219_Gourmet_1-1-10-01	まあ呆れられることも多いですが。	[著者]	呆れられることも多いですが	批評−	[私]
KN220_Gourmet_1-1-1-01	［グルメ］野菜の歴史				
KN220_Gourmet_1-1-2-01	わが冷蔵庫の野菜の歴史について語ってみようと思う。				
KN220_Gourmet_1-1-3-01	野菜の歴史、略して、『野菜大戦争』				
KN220_Gourmet_1-1-3-02	なんか増えてる				
KN220_Gourmet_1-1-4-01	下宿を始めた春、「とりあえず野菜でも買ってみるべ」という率直な動機で『レタス』を購入。				
KN220_Gourmet_1-1-5-01	なぜレタスなのかというと、レタスは手でちぎるだけで食べれ、生でも全然ＯＫ、というか生で食すくらいしか食べ方が見当たらない程単純であるからだ。	[著者]\n[著者]	手でちぎるだけで食べれ\n生でも全然ＯＫ	メリット＋\nメリット＋	レタス\nレタス
KN220_Gourmet_1-1-6-01	料理のペの字も知らないうちは、とても重宝するだろうとのお察しである。	[著者]	とても重宝するだろうとのお察しである	批評＋	[レタス]
KN220_Gourmet_1-1-6-02	含まれてない				
KN220_Gourmet_1-1-7-01	小さい頃からのイメージで、野菜≒レタスという構図が成り立っていたというのは秘密だ。				
KN220_Gourmet_1-1-8-01	次に買ったのが『キャベツ』。				
KN220_Gourmet_1-1-9-01	これも、キャベツがレタスの次に思いついたからというのは秘密だ。				
KN220_Gourmet_1-1-10-01	以降、わが冷蔵庫は、このレタスとキャベツの２大勢力時代へと突入する。				
KN220_Gourmet_1-1-11-01	そう、１回生の秋ごろまで、ずーっとレタスとキャベツしか存在しなかった。				
KN220_Gourmet_1-1-12-01	レタスとキャベツが我が物顔で冷蔵庫の一角を占めていた。				
KN220_Gourmet_1-1-13-01	実は、この２大勢力時代という表現は正確ではない。				
KN220_Gourmet_1-1-14-01	本当はもう１勢力あるのだ。				
KN220_Gourmet_1-1-15-01	それが『ネギ』である。				
KN220_Gourmet_1-1-16-01	しかし、ネギの専らの位置は冷蔵室ではなく、冷凍室であった。				
KN220_Gourmet_1-1-17-01	よって、今回の話からは暗黙のウチに除外した。				
KN220_Gourmet_1-1-18-01	ネギよ。				
KN220_Gourmet_1-1-19-01	化けて出てくるなら日中にしてくれ。	[著者]	日中にしてくれ	要望	[ネギ]
KN220_Gourmet_1-1-20-01	ネギ農家のみなさん。				
KN220_Gourmet_1-1-21-01	買ってきたネギを、自宅の庭に植えて育てると、中の細い部分しか育たないのは何故ですか？				
KN220_Gourmet_1-1-22-01	話を戻すが、そのうちレタス勢力にかげりが見えてきた。	[著者]	レタス勢力にかげりが見えてきた	出来事−	レタス勢力
